ticker,archetype,direction,alarm_lead,alarm_feature,ramp_slope,max_pre_density,explosion_density,explosion_energy,confirmation_decay,n_active_at_t0,price
AAPL,LL,BOTTOM,1.0,rsi_value,-0.0182,2,6,36.14,-0.9,6,0.11774499714374542
AAPL,LL,BOTTOM,1.0,kf_price_pred_val,0.3818,6,3,19.52,-0.4,3,0.11662899702787399
AAPL,HL,BOTTOM,1.0,kf_rsi_pred_val,0.4364,6,3,19.16,0.7,3,0.12221000343561172
AAPL,HH,TOP,2.0,kf_price_pred_val,-0.3939,6,0,0.0,-0.1,0,0.14676299691200256
AAPL,HH,TOP,3.0,kf_price_pred_val,-0.2,3,1,5.0,-0.3,1,0.15625
AAPL,LH,TOP,1.0,kf_price_pred_val,-0.0788,3,0,0.0,-0.7,0,0.15485499799251556
AAPL,HL,BOTTOM,1.0,geo_phase_angle,0.0485,3,0,0.0,0.2,0,0.1439729928970337
AAPL,LL,BOTTOM,2.0,geo_phase_angle,-0.0727,3,0,0.0,0.1,0,0.141183003783226
AAPL,HL,BOTTOM,3.0,geo_phase_angle,-0.1273,3,0,0.0,0.6,0,0.14508900046348572
AAPL,HH,TOP,1.0,kf_conjugation_pred_val,0.5273,5,13,429.27,-1.9,13,0.234933003783226
AAPL,HH,TOP,1.0,kf_price_pred_val,1.0788,13,13,286.82,-1.8,13,0.2606019973754883
AAPL,LH,TOP,1.0,kf_price_pred_val,1.4727,13,11,213.42,-1.3,11,0.23939700424671173
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,1.6,13,11,272.19,-0.3,11,0.219308003783226
AAPL,LL,BOTTOM,1.0,kf_price_filt_vel,1.5939,13,8,239.42,0.3,8,0.19698600471019745
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,1.2909,13,5,79.6,0.2,5,0.2109369933605194
AAPL,LH,TOP,1.0,conj_wave_tide,-0.5576,13,6,69.48,-0.3,6,0.218191996216774
AAPL,HH,TOP,1.0,conj_wave_tide,-0.9576,13,6,68.72,-0.2,6,0.21986599266529083
AAPL,LH,TOP,1.0,conj_wave_tide,-0.7818,13,6,58.21,-0.0,6,0.21428599953651428
AAPL,LL,BOTTOM,1.0,conj_current_tide,-0.3515,5,2,14.96,-0.0,2,0.19196400046348572
AAPL,HL,BOTTOM,1.0,conj_current_tide,-0.4182,5,2,14.77,-0.2,2,0.1947540044784546
AAPL,LH,TOP,1.0,conj_current_tide,-0.4485,5,4,23.13,0.1,4,0.20479899644851685
AAPL,LH,TOP,1.0,conj_current_tide,-0.3333,5,3,19.59,0.2,3,0.1997770071029663
AAPL,LL,BOTTOM,1.0,conj_current_tide,-0.2182,5,3,18.1,-0.3,3,0.19196400046348572
AAPL,HL,BOTTOM,1.0,conj_current_tide,-0.0848,5,3,18.05,-0.3,3,0.19586999714374542
AAPL,HH,TOP,1.0,conj_current_tide,0.0182,4,2,11.02,-0.0,2,0.203683003783226
AAPL,LH,TOP,1.0,conj_current_tide,-0.0667,4,2,10.17,-0.3,2,0.19419600069522858
AAPL,LL,BOTTOM,1.0,conj_current_tide,-0.1515,4,3,14.41,-0.3,3,0.19196400046348572
AAPL,LL,BOTTOM,1.0,conj_current_tide,-0.0485,3,3,20.66,-0.2,3,0.18861599266529083
AAPL,HL,BOTTOM,1.0,d_current_slope,0.0,3,3,20.67,-0.0,3,0.19029000401496887
AAPL,HH,TOP,4.0,d_current_slope,-0.2545,2,1,4.06,0.1,1,0.202566996216774
AAPL,HH,TOP,1.0,geo_phase_angle,-0.2364,2,2,8.05,-1.1,2,0.21261100471019745
AAPL,LH,TOP,1.0,d_tide_slope,-0.1515,2,5,43.13,-1.2,5,0.19196400046348572
AAPL,LL,BOTTOM,1.0,d_current_slope,0.503,7,3,29.61,-1.5,3,0.15848200023174286
AAPL,LL,BOTTOM,1.0,d_current_slope,0.3636,7,8,60.54,-1.3,8,0.1478790044784546
AAPL,LH,TOP,1.0,d_current_slope,0.4606,8,4,29.65,-1.5,4,0.15066899359226227
AAPL,HH,TOP,1.0,d_current_slope,0.2424,8,6,59.97,-0.5,6,0.16182999312877655
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.1515,8,3,20.36,0.1,3,0.15625
AAPL,LL,BOTTOM,1.0,d_current_slope,-0.097,8,1,5.76,0.3,1,0.14732100069522858
AAPL,HL,BOTTOM,1.0,vwap_spread_current_wave,-0.2667,8,0,0.0,-0.0,0,0.1520649939775467
AAPL,HH,TOP,1.0,wave_slope,-0.6485,8,1,4.21,0.1,1,0.16964299976825714
AAPL,HH,TOP,1.0,wave_slope,-0.7212,8,0,0.0,-0.6,0,0.17633900046348572
AAPL,LL,BOTTOM,1.0,kf_conjugation_pred_val,0.7394,6,7,35.89,-0.5,7,0.11886099725961685
AAPL,LL,BOTTOM,1.0,wave_slope,0.8061,7,8,45.19,-0.2,8,0.11551299691200256
AAPL,HL,BOTTOM,1.0,vwap_spread_current_wave,0.8424,8,8,45.71,0.6,8,0.1171870008111
AAPL,LH,TOP,1.0,kf_price_pred_val,0.1455,9,6,33.73,-1.1,6,0.14174099266529083
AAPL,HH,TOP,1.0,vwap_spread_current_wave,0.0242,9,7,119.62,-0.8,7,0.16908499598503113
AAPL,LH,TOP,1.0,kf_price_pred_val,-0.0424,9,5,53.45,-0.6,5,0.15625
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,-0.1636,9,4,35.53,-0.2,4,0.16238799691200256
AAPL,HH,TOP,1.0,d_current_slope,-0.5152,9,2,28.83,0.4,2,0.17410700023174286
AAPL,HH,TOP,1.0,d_current_slope,-0.6303,9,2,21.57,-0.0,2,0.17633900046348572
AAPL,LH,TOP,1.0,d_current_slope,-0.7515,9,3,14.57,-0.2,3,0.171316996216774
AAPL,LL,BOTTOM,1.0,conj_wave_tide,-0.0848,5,3,18.86,-0.9,3,0.15792399644851685
AAPL,HL,BOTTOM,1.0,conj_wave_tide,-0.1091,5,3,16.26,-0.8,3,0.1635040044784546
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.2061,3,1,4.2,0.5,1,0.2064729928970337
AAPL,HH,TOP,1.0,conj_current_tide,0.0667,3,2,8.6,1.3,2,0.218191996216774
AAPL,LH,TOP,1.0,conj_current_tide,0.103,3,2,9.23,1.1,2,0.2148440033197403
AAPL,HL,BOTTOM,1.0,conj_current_tide,0.0424,3,5,30.77,0.1,5,0.203125
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,0.2182,5,3,14.28,-0.5,3,0.2148440033197403
AAPL,HH,TOP,1.0,wave_slope,0.1212,8,6,30.03,-1.6,6,0.23325900733470917
AAPL,HH,TOP,1.0,wave_slope,0.103,8,9,47.1,-1.3,9,0.25
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.103,9,6,29.04,-1.1,6,0.242466002702713
AAPL,HL,BOTTOM,4.0,vwap_spread_current_wave,-0.9576,9,0,0.0,-0.0,0,0.22767800092697144
AAPL,LL,BOTTOM,5.0,vwap_spread_current_wave,-0.697,6,0,0.0,-0.2,0,0.22321400046348572
AAPL,HL,BOTTOM,6.0,vwap_spread_current_wave,-0.5273,5,0,0.0,-0.4,0,0.22879399359226227
AAPL,HH,TOP,5.0,kf_price_filt_vel,0.0121,2,0,0.0,-0.2,0,0.25892800092697144
AAPL,LH,TOP,6.0,kf_price_filt_vel,-0.0121,2,0,0.0,-0.4,0,0.25892800092697144
AAPL,HL,BOTTOM,3.0,kf_price_filt_vel,-0.0485,2,0,0.0,0.0,0,0.24776799976825714
AAPL,LL,BOTTOM,4.0,kf_price_filt_vel,0.0364,2,0,0.0,0.0,0,0.24051299691200256
AAPL,HL,BOTTOM,5.0,kf_price_filt_vel,0.0121,2,0,0.0,0.0,0,0.24107100069522858
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,0.2762269973754883
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,0.2689729928970337
AAPL,LL,BOTTOM,4.0,kf_price_pred_val,0.0182,1,0,0.0,0.0,0,0.234375
AAPL,HL,BOTTOM,5.0,kf_price_pred_val,0.0061,1,0,0.0,0.0,0,0.23995499312877655
AAPL,HH,TOP,5.0,kf_price_pred_val,0.0061,1,0,0.0,-0.4,0,0.3074769973754883
AAPL,HH,TOP,6.0,kf_price_pred_val,-0.0061,1,5,34.43,0.6,5,0.3348209857940674
AAPL,LH,TOP,1.0,kf_price_pred_val,0.2545,5,0,0.0,0.4,0,0.329241007566452
AAPL,HL,BOTTOM,1.0,d_tide_slope,0.2,5,0,0.0,0.4,0,0.3074769973754883
AAPL,LL,BOTTOM,2.0,d_tide_slope,0.0424,5,0,0.0,-0.3,0,0.3002229928970337
AAPL,HL,BOTTOM,3.0,d_tide_slope,-0.1152,5,0,0.0,-0.6,0,0.313616007566452
AAPL,LH,TOP,4.0,d_tide_slope,-0.2727,5,5,20.77,0.4,5,0.32589301466941833
AAPL,LH,TOP,1.0,d_tide_slope,0.1758,5,0,0.0,-0.2,0,0.3091509938240051
AAPL,LL,BOTTOM,2.0,d_tide_slope,0.0182,5,2,8.29,-0.2,2,0.313616007566452
AAPL,LL,BOTTOM,1.0,d_tide_slope,-0.0303,5,0,0.0,-0.2,0,0.3052450120449066
AAPL,HL,BOTTOM,2.0,d_tide_slope,-0.0788,5,2,8.35,0.2,2,0.32142800092697144
AAPL,HH,TOP,1.0,d_tide_slope,0.1333,2,0,0.0,-0.0,0,0.3627229928970337
AAPL,HH,TOP,2.0,d_tide_slope,0.097,2,2,10.0,0.5,2,0.38392800092697144
AAPL,LL,BOTTOM,1.0,kf_price_pred_val,0.0364,3,6,49.44,-0.1,6,0.27845999598503113
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.303,6,2,39.68,-0.3,2,0.3046869933605194
AAPL,LH,TOP,3.0,kf_price_filt_vel,-0.0182,6,3,27.59,0.0,3,0.34151801466941833
AAPL,LH,TOP,1.0,kf_price_pred_val,0.0485,6,0,0.0,0.0,0,0.33370500802993774
AAPL,HL,BOTTOM,6.0,kf_price_pred_val,-0.2545,3,0,0.0,0.0,0,0.33314698934555054
AAPL,LL,BOTTOM,7.0,kf_price_pred_val,-0.2182,3,0,0.0,0.0,0,0.32142800092697144
AAPL,HL,BOTTOM,8.0,kf_price_pred_val,-0.0909,3,0,0.0,0.0,0,0.328125
AAPL,HH,TOP,,,0.0,0,0,0.0,1.0,0,0.34877198934555054
AAPL,HH,TOP,,,0.0,0,0,0.0,0.2,0,0.35267800092697144
AAPL,LH,TOP,,,0.0,0,0,0.0,-0.6,0,0.3404009938240051
AAPL,LL,BOTTOM,2.0,kf_price_pred_val,0.2667,5,0,0.0,-0.4,0,0.2851560115814209
AAPL,LL,BOTTOM,3.0,kf_price_pred_val,0.1697,5,3,12.8,-0.3,3,0.27511098980903625
AAPL,HL,BOTTOM,1.0,sigma_tide,0.2364,5,3,87.19,-0.5,3,0.313616007566452
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.2667,5,3,52.73,-0.4,3,0.33426299691200256
AAPL,HH,TOP,1.0,kf_price_pred_val,0.2606,5,1,9.29,-0.6,1,0.34598198533058167
AAPL,LH,TOP,1.0,kf_price_pred_val,0.1091,5,2,13.26,-0.4,2,0.33370500802993774
AAPL,HL,BOTTOM,5.0,kf_price_filt_vel,-0.4,3,0,0.0,0.0,0,0.328125
AAPL,LL,BOTTOM,6.0,kf_price_filt_vel,-0.3697,3,0,0.0,0.0,0,0.3169640004634857
AAPL,HH,TOP,7.0,kf_price_filt_vel,-0.303,3,0,0.0,0.0,0,0.33426299691200256
AAPL,LH,TOP,8.0,kf_price_filt_vel,-0.2,2,0,0.0,0.0,0,0.31473198533058167
AAPL,HL,BOTTOM,9.0,kf_price_filt_vel,-0.1939,2,0,0.0,0.0,0,0.3286829888820648
AAPL,HH,TOP,,,0.0,0,0,0.0,0.2,0,0.33761098980903625
AAPL,HH,TOP,,,0.0,0,0,0.0,0.3,0,0.34542399644851685
AAPL,LH,TOP,,,0.0,0,0,0.0,0.1,0,0.34095901250839233
AAPL,LL,BOTTOM,,,0.0,0,1,4.79,-0.2,1,0.313616007566452
AAPL,LL,BOTTOM,1.0,kf_price_pred_val,0.0545,1,1,5.83,-0.2,1,0.29966500401496887
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.097,1,0,0.0,-0.4,0,0.3035709857940674
AAPL,LH,TOP,6.0,kf_price_filt_vel,-0.0848,2,0,0.0,1.2,0,0.3236599862575531
AAPL,LH,TOP,7.0,kf_price_filt_vel,-0.1333,2,0,0.0,0.8,0,0.3208700120449066
AAPL,LL,BOTTOM,10.0,kf_price_filt_vel,-0.1091,2,8,51.68,-0.1,8,0.2851560115814209
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.4364,8,2,8.62,-0.2,2,0.3046869933605194
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.4485,8,3,25.96,-0.0,3,0.32142800092697144
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.4909,8,2,8.12,-0.0,2,0.3007810115814209
AAPL,LL,BOTTOM,1.0,d_tide_slope,0.2727,8,2,10.9,-0.4,2,0.28627198934555054
AAPL,LL,BOTTOM,1.0,d_tide_slope,0.1515,8,2,10.79,-0.8,2,0.2857140004634857
AAPL,LL,BOTTOM,1.0,d_tide_slope,0.0061,8,2,11.14,-1.0,2,0.2857140004634857
AAPL,HH,TOP,1.0,d_current_slope,0.3394,3,4,18.4,-1.2,4,0.41183000802993774
AAPL,HH,TOP,1.0,wave_slope,0.4606,4,5,23.12,-1.3,5,0.41517800092697144
AAPL,LH,TOP,1.0,wave_slope,0.5879,5,5,63.44,-0.9,5,0.36941900849342346
AAPL,HL,BOTTOM,1.0,wave_slope,0.0727,5,0,0.0,0.0,0,0.34654000401496887
AAPL,LL,BOTTOM,2.0,wave_slope,-0.2667,5,0,0.0,0.0,0,0.34598198533058167
AAPL,LH,TOP,6.0,wave_slope,-0.6303,5,0,0.0,0.0,0,0.36495500802993774
AAPL,HH,TOP,7.0,wave_slope,-0.4909,5,0,0.0,0.4,0,0.3677450120449066
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,-0.4,0,0.33816900849342346
AAPL,LL,BOTTOM,,,0.0,0,2,9.24,0.0,2,0.3242180049419403
AAPL,LH,TOP,3.0,kf_price_pred_val,0.0606,2,0,0.0,0.0,0,0.34207600355148315
AAPL,HH,TOP,4.0,kf_price_pred_val,0.0364,2,0,0.0,0.0,0,0.35379400849342346
AAPL,LH,TOP,5.0,kf_price_pred_val,0.0121,2,0,0.0,0.0,0,0.3364950120449066
AAPL,HL,BOTTOM,7.0,kf_price_pred_val,-0.0364,2,0,0.0,0.0,0,0.33035698533058167
AAPL,LL,BOTTOM,8.0,kf_price_pred_val,-0.0606,2,0,0.0,0.0,0,0.32142800092697144
AAPL,HL,BOTTOM,9.0,kf_price_pred_val,-0.0848,2,0,0.0,1.0,0,0.3320310115814209
AAPL,HH,TOP,10.0,kf_price_pred_val,-0.1091,2,0,0.0,0.9,0,0.3431920111179352
AAPL,LH,TOP,,,0.0,0,0,0.0,0.2,0,0.3431920111179352
AAPL,LL,BOTTOM,1.0,d_current_slope,0.103,5,2,14.7,-0.1,2,0.29073598980903625
AAPL,LL,BOTTOM,1.0,d_current_slope,0.0303,5,2,11.64,-0.4,2,0.28738799691200256
AAPL,HL,BOTTOM,1.0,d_current_slope,-0.0667,5,2,12.05,-0.1,2,0.2963170111179352
AAPL,LH,TOP,1.0,d_current_slope,0.1455,2,2,8.25,-0.2,2,0.3041290044784546
AAPL,HH,TOP,1.0,d_current_slope,0.1939,2,1,4.27,-0.4,1,0.3169640004634857
AAPL,LH,TOP,1.0,kf_price_pred_val,0.0545,2,2,8.64,-0.2,2,0.3041290044784546
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,-0.103,2,0,0.0,0.9,0,0.3130579888820648
AAPL,LL,BOTTOM,2.0,kf_price_filt_vel,-0.1758,2,0,0.0,0.6,0,0.29464301466941833
AAPL,HL,BOTTOM,3.0,kf_price_filt_vel,-0.2242,2,0,0.0,0.2,0,0.3007810115814209
AAPL,HH,TOP,2.0,vwap_spread_current_wave,0.0424,4,0,0.0,0.4,0,0.33091500401496887
AAPL,HH,TOP,3.0,vwap_spread_current_wave,0.0667,4,0,0.0,0.2,0,0.3392849862575531
AAPL,LH,TOP,4.0,vwap_spread_current_wave,-0.0182,4,0,0.0,-0.0,0,0.3314729928970337
AAPL,HL,BOTTOM,5.0,d_current_slope,0.0121,2,0,0.0,1.1,0,0.30245500802993774
AAPL,HL,BOTTOM,6.0,d_current_slope,-0.0121,2,0,0.0,1.5,0,0.3041290044784546
AAPL,HH,TOP,1.0,kf_price_pred_val,0.1818,3,4,23.43,-1.0,4,0.36551299691200256
AAPL,HH,TOP,1.0,kf_price_pred_val,0.4364,4,7,73.25,-0.1,7,0.40848198533058167
AAPL,LH,TOP,1.0,kf_price_pred_val,0.697,7,4,29.59,-0.2,4,0.39341500401496887
AAPL,HL,BOTTOM,1.0,d_current_slope,0.7091,7,4,35.21,0.1,4,0.38392800092697144
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,0.6727,7,2,19.94,-0.3,2,0.4107140004634857
AAPL,HH,TOP,1.0,d_current_slope,0.4788,7,3,30.2,-0.4,3,0.44252198934555054
AAPL,LH,TOP,1.0,d_current_slope,0.3152,7,4,23.62,-0.5,4,0.41517800092697144
AAPL,LL,BOTTOM,7.0,wave_slope,-0.1879,2,0,0.0,-0.2,0,0.3744420111179352
AAPL,LL,BOTTOM,8.0,wave_slope,-0.1152,2,0,0.0,-0.4,0,0.3705349862575531
AAPL,HL,BOTTOM,9.0,wave_slope,-0.1515,2,2,12.69,0.0,2,0.39341500401496887
AAPL,HH,TOP,7.0,kf_price_filt_vel,-0.0364,2,0,0.0,0.0,0,0.4369420111179352
AAPL,LH,TOP,8.0,kf_price_filt_vel,-0.0606,2,0,0.0,0.0,0,0.4257810115814209
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,-0.2,0,0.4056920111179352
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,-0.4,0,0.41127198934555054
AAPL,HH,TOP,,,0.0,0,2,8.3,0.0,2,0.42801299691200256
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.1091,2,0,0.0,0.0,0,0.4140619933605194
AAPL,LL,BOTTOM,6.0,kf_price_filt_vel,-0.0121,2,0,0.0,0.1,0,0.37779000401496887
AAPL,LL,BOTTOM,7.0,kf_price_filt_vel,-0.0364,2,0,0.0,-0.3,0,0.37667399644851685
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.1273,3,2,12.06,-0.2,2,0.4793519973754883
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.103,3,0,0.0,-0.4,0,0.499440997838974
AAPL,LH,TOP,2.0,kf_price_filt_vel,0.1455,3,2,8.29,0.0,2,0.4754459857940674
AAPL,HL,BOTTOM,7.0,kf_price_filt_vel,-0.2303,2,0,0.0,0.0,0,0.45479899644851685
AAPL,HL,BOTTOM,8.0,kf_price_filt_vel,-0.1697,2,0,0.0,0.0,0,0.4793519973754883
AAPL,HH,TOP,1.0,wave_slope,-0.1697,6,3,13.87,-0.4,3,0.7059140205383301
AAPL,LH,TOP,1.0,wave_slope,-0.1758,6,5,56.93,0.1,5,0.6183030009269714
AAPL,HL,BOTTOM,1.0,d_current_slope,-0.1333,5,2,11.69,-0.5,2,0.5323659777641296
AAPL,LL,BOTTOM,1.0,d_current_slope,-0.1212,5,2,11.28,-0.5,2,0.5273429751396179
AAPL,HL,BOTTOM,1.0,d_current_slope,-0.1515,5,3,34.44,-0.0,3,0.5652899742126465
AAPL,LH,TOP,2.0,kf_price_filt_vel,-0.2424,5,0,0.0,-0.2,0,0.576449990272522
AAPL,HH,TOP,3.0,kf_price_filt_vel,-0.3333,5,1,6.31,0.0,1,0.6065840125083923
AAPL,LH,TOP,1.0,kf_price_pred_val,-0.2,4,0,0.0,0.0,0,0.599888026714325
AAPL,HL,BOTTOM,5.0,kf_price_pred_val,-0.2788,3,0,0.0,0.3,0,0.6043519973754883
AAPL,LL,BOTTOM,6.0,kf_price_pred_val,-0.2424,3,0,0.0,-0.4,0,0.571707010269165
AAPL,HL,BOTTOM,7.0,kf_price_pred_val,-0.1818,3,3,54.91,-0.2,3,0.6534590125083923
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.1333,3,1,6.45,-0.3,1,0.6657360196113586
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.1394,3,0,0.0,-0.6,0,0.6540169715881348
AAPL,LL,BOTTOM,2.0,kf_price_pred_val,0.0788,3,3,32.18,0.0,3,0.611607015132904
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,0.2485,3,0,0.0,0.0,0,0.6707580089569092
AAPL,HH,TOP,1.0,kf_price_pred_val,0.0545,1,9,60.16,-0.4,9,0.8604900240898132
AAPL,LH,TOP,1.0,kf_price_pred_val,0.5333,9,3,21.98,-0.0,3,0.8002219796180725
AAPL,HL,BOTTOM,1.0,wave_slope,0.2303,9,1,4.79,-0.2,1,0.7985479831695557
AAPL,HL,BOTTOM,1.0,wave_slope,0.0909,9,1,4.92,-0.1,1,0.8141729831695557
AAPL,HH,TOP,1.0,d_current_slope,1.1636,12,11,77.34,-2.3,11,1.0357129573822021
AAPL,HH,TOP,1.0,d_current_slope,1.4182,12,12,82.1,-1.7,12,1.0518959760665894
AAPL,LH,TOP,1.0,vwap_spread_current_wave,1.5394,12,11,85.85,-0.6,11,0.982699990272522
AAPL,HL,BOTTOM,1.0,vwap_spread_current_wave,0.5879,12,4,34.03,-0.0,4,0.8839280009269714
AAPL,LL,BOTTOM,1.0,vwap_spread_current_wave,-0.0364,12,4,34.19,-0.0,4,0.8470969796180725
AAPL,HL,BOTTOM,1.0,vwap_spread_current_wave,-0.6303,12,4,32.55,-0.1,4,0.8660709857940674
AAPL,LH,TOP,1.0,vwap_spread_current_wave,-0.4182,11,5,32.84,-0.3,5,0.8922979831695557
AAPL,HH,TOP,1.0,vwap_spread_current_wave,-0.0545,7,5,32.51,-0.2,5,0.9241060018539429
AAPL,HL,BOTTOM,1.0,vwap_spread_current_wave,0.1152,6,5,31.64,0.6,5,0.8867179751396179
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,0.1091,6,4,26.82,0.7,4,0.8766729831695557
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_wave,0.0364,6,4,26.44,0.2,4,0.8989949822425842
AAPL,HH,TOP,1.0,vwap_spread_tide_wave,-0.0485,5,7,56.87,-0.4,7,0.9994410276412964
AAPL,LH,TOP,1.0,kf_price_pred_val,0.0667,7,6,39.32,-0.8,6,0.9151780009269714
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,0.1758,9,3,19.99,-1.0,3,0.8281239867210388
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.0121,9,6,39.67,-1.1,6,0.7784590125083923
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_wave,-0.0242,9,8,71.14,-0.6,8,0.8638380169868469
AAPL,HH,TOP,1.0,vwap_spread_tide_current,-0.0545,9,3,18.87,-0.2,3,0.951449990272522
AAPL,HH,TOP,1.0,vwap_spread_tide_current,-0.1576,9,4,25.58,-0.3,4,1.0133919715881348
AAPL,LH,TOP,1.0,vwap_spread_tide_current,-0.303,9,3,18.81,-0.0,3,0.9938610196113586
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_current,-0.1697,8,6,44.68,0.3,6,0.9486600160598755
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,0.0,8,3,18.69,-0.0,3,1.0022310018539429
AAPL,LH,TOP,1.0,vwap_spread_tide_current,-0.1939,8,3,18.76,-0.3,3,0.9838160276412964
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_current,0.0242,6,3,18.47,0.1,3,0.8950880169868469
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.0061,6,3,18.29,-0.7,3,0.8822540044784546
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_current,-0.0909,6,5,28.4,-0.9,5,0.922432005405426
AAPL,HH,TOP,1.0,vwap_spread_tide_current,0.0667,6,6,38.38,0.2,6,1.01841402053833
AAPL,HH,TOP,1.0,kf_price_pred_val,0.297,6,3,18.0,-0.0,3,1.025668978691101
AAPL,LH,TOP,1.0,vwap_spread_tide_current,0.1636,6,3,17.92,-0.2,3,1.0055789947509766
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_current,0.0303,6,3,17.75,-0.4,3,1.0133919715881348
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.103,6,5,27.79,-0.0,5,0.9709810018539429
AAPL,HH,TOP,1.0,vwap_spread_tide_current,0.0727,6,3,17.58,-0.0,3,1.03403902053833
AAPL,HH,TOP,1.0,vwap_spread_tide_current,-0.0485,6,3,17.47,-0.0,3,1.0624990463256836
AAPL,LH,TOP,1.0,vwap_spread_tide_current,-0.1697,6,3,17.33,-0.0,3,1.0189720392227173
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_current,-0.0606,5,3,17.04,0.7,3,1.0285979509353638
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.0848,5,3,17.31,0.5,3,0.9854900240898132
AAPL,HH,TOP,1.0,vwap_spread_tide_current,0.0,3,3,17.37,-1.1,3,1.0234359502792358
AAPL,HH,TOP,1.0,vwap_spread_tide_current,0.0,3,8,102.17,-0.4,8,1.1635030508041382
AAPL,LH,TOP,1.0,kf_price_pred_val,0.2727,8,4,21.24,-0.4,4,1.0892850160598755
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_current,-0.1818,8,3,16.61,-0.6,3,1.0831459760665894
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.2788,8,6,31.41,0.4,6,1.0200879573822021
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_wave,-0.2121,8,3,16.69,1.1,3,1.037945032119751
AAPL,HH,TOP,1.0,vwap_spread_tide_wave,0.0788,6,6,42.35,-1.2,6,1.2047979831695557
AAPL,HH,TOP,1.0,kf_price_pred_val,0.1818,6,9,54.14,-0.2,9,1.2873870134353638
AAPL,LH,TOP,1.0,kf_price_pred_val,0.4121,9,3,17.48,0.2,3,1.2617169618606567
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_wave,-0.0061,9,3,16.96,-0.8,3,1.2137260437011719
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.1636,9,6,41.66,-0.4,6,1.1227669715881348
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,-0.0242,9,5,30.01,-0.0,5,1.2126100063323975
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.2727,9,3,16.43,0.9,3,1.1640609502792358
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.0303,6,3,16.02,0.4,3,1.117743968963623
AAPL,HL,BOTTOM,1.0,vwap_spread_tide_wave,-0.1152,6,3,16.13,-0.1,3,1.1763379573822021
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.1273,6,4,19.96,0.1,4,1.0664050579071045
AAPL,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.1333,6,7,50.21,0.3,7,0.9754449725151062
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.0121,7,3,14.32,-0.3,3,1.0161819458007812
AAPL,LH,TOP,1.0,vwap_spread_tide_current,0.1394,7,6,73.5,-0.7,6,1.10602605342865
AAPL,HH,TOP,1.0,kf_price_filt_vel,0.2424,7,6,30.71,-0.2,6,1.1328109502792358
AAPL,LH,TOP,1.0,kf_price_pred_val,0.3091,7,3,13.19,-0.2,3,1.0814720392227173
